latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
31.80663,5.99583,299.78,0.41,0.45,2024-11-21,58,N,VIIRS,n,2.0NRT,286.6,0.72,N
31.84686,6.05012,306.06,0.4,0.45,2024-11-21,58,N,VIIRS,n,2.0NRT,286.4,0.73,N
31.85098,6.05069,303,0.4,0.45,2024-11-21,58,N,VIIRS,n,2.0NRT,285.67,0.73,N
31.95566,11.14614,317.47,0.39,0.36,2024-11-21,58,N,VIIRS,n,2.0NRT,289.3,1.26,N
31.96069,5.21726,306.9,0.45,0.47,2024-11-21,58,N,VIIRS,n,2.0NRT,285.94,0.53,N
32.13387,6.47066,337.76,0.39,0.44,2024-11-21,58,N,VIIRS,n,2.0NRT,286.1,6.45,N
32.13789,6.47129,337.97,0.39,0.44,2024-11-21,58,N,VIIRS,n,2.0NRT,286.45,3.44,N
32.24514,12.82031,299,0.39,0.36,2024-11-21,58,N,VIIRS,n,2.0NRT,284.95,0.45,N
32.27479,3.98906,295.33,0.53,0.5,2024-11-21,58,N,VIIRS,n,2.0NRT,284.79,0.7,N
32.35318,6.97916,315.42,0.55,0.43,2024-11-21,58,N,VIIRS,n,2.0NRT,284.72,6.47,N
32.35384,6.97328,306.11,0.55,0.43,2024-11-21,58,N,VIIRS,n,2.0NRT,284.6,6.47,N
32.35711,6.97976,314.34,0.55,0.43,2024-11-21,58,N,VIIRS,n,2.0NRT,286.68,6.47,N
32.35777,6.9739,329.44,0.55,0.43,2024-11-21,58,N,VIIRS,n,2.0NRT,286.3,6.47,N
32.40018,4.00586,302.08,0.54,0.5,2024-11-21,58,N,VIIRS,n,2.0NRT,284.31,1.35,N
32.40314,4.00612,306.34,0.54,0.5,2024-11-21,58,N,VIIRS,n,2.0NRT,284.32,1.35,N
32.55361,3.16878,317.35,0.6,0.53,2024-11-21,58,N,VIIRS,n,2.0NRT,283.01,2.9,N
32.62245,14.32797,300.75,0.4,0.37,2024-11-21,58,N,VIIRS,n,2.0NRT,284.91,0.7,N
32.6258,14.3288,313.24,0.4,0.37,2024-11-21,58,N,VIIRS,n,2.0NRT,283.72,0.7,N
32.63411,14.21978,302.15,0.4,0.37,2024-11-21,58,N,VIIRS,n,2.0NRT,288.61,1.6,N
32.68578,12.78329,304.54,0.38,0.36,2024-11-21,58,N,VIIRS,n,2.0NRT,286.21,0.8,N
32.7443,3.18066,301.51,0.6,0.53,2024-11-21,58,N,VIIRS,n,2.0NRT,281.53,1.85,N
32.77671,13.10103,300.36,0.39,0.36,2024-11-21,58,N,VIIRS,n,2.0NRT,287.52,0.59,N
32.78757,12.6992,300.11,0.38,0.36,2024-11-21,58,N,VIIRS,n,2.0NRT,289.43,0.34,N
32.78816,12.67403,312.71,0.38,0.36,2024-11-21,58,N,VIIRS,n,2.0NRT,288.19,1.21,N
32.79086,12.69994,304.16,0.38,0.36,2024-11-21,58,N,VIIRS,n,2.0NRT,289.43,1,N
32.82165,12.97145,307.66,0.39,0.36,2024-11-21,58,N,VIIRS,n,2.0NRT,287.61,0.83,N
32.93143,3.23516,298.59,0.6,0.53,2024-11-21,58,N,VIIRS,n,2.0NRT,281.32,1.36,N
32.93195,3.22859,295.03,0.6,0.53,2024-11-21,58,N,VIIRS,n,2.0NRT,281.49,1.35,N
32.93636,3.23576,298.3,0.6,0.53,2024-11-21,58,N,VIIRS,n,2.0NRT,281.67,1.27,N
32.94675,3.23034,323.22,0.6,0.53,2024-11-21,58,N,VIIRS,n,2.0NRT,281.66,2.17,N
32.94728,3.22378,296,0.6,0.53,2024-11-21,58,N,VIIRS,n,2.0NRT,280.77,2.17,N
32.97471,11.80221,302.47,0.39,0.36,2024-11-21,58,N,VIIRS,n,2.0NRT,285.92,0.51,N
32.97653,11.80515,297.79,0.39,0.36,2024-11-21,58,N,VIIRS,n,2.0NRT,286.02,0.45,N
33.1261,3.31853,307.99,0.6,0.53,2024-11-21,58,N,VIIRS,n,2.0NRT,281.81,2.07,N
33.13719,3.36557,304.32,0.59,0.53,2024-11-21,58,N,VIIRS,n,2.0NRT,281.26,1.6,N
33.75065,12.6817,304.62,0.38,0.36,2024-11-21,58,N,VIIRS,n,2.0NRT,291.46,0.42,N
33.86056,12.0564,329.15,0.39,0.36,2024-11-21,58,N,VIIRS,n,2.0NRT,292.87,2.28,N
33.89186,12.60525,329.56,0.38,0.36,2024-11-21,58,N,VIIRS,n,2.0NRT,293.2,2.14,N
33.92108,12.68014,330.17,0.38,0.36,2024-11-21,58,N,VIIRS,n,2.0NRT,292.58,2.58,N
34.43662,2.05761,306.19,0.36,0.58,2024-11-21,58,N,VIIRS,n,2.0NRT,280.85,0.82,N
34.57114,7.23949,308.95,0.57,0.43,2024-11-21,58,N,VIIRS,n,2.0NRT,284.18,1.35,N
34.98219,5.7155,306.47,0.46,0.47,2024-11-21,58,N,VIIRS,n,2.0NRT,288.25,1.14,N
26.03103,11.97639,312.2,0.4,0.37,2024-11-21,100,N,VIIRS,n,2.0NRT,284,1.28,N
26.03437,11.97707,300.84,0.4,0.37,2024-11-21,100,N,VIIRS,n,2.0NRT,285,0.57,N
26.43331,11.85043,323.09,0.39,0.36,2024-11-21,100,N,VIIRS,n,2.0NRT,283.6,1.61,N
27.79767,0.462,305.23,0.39,0.59,2024-11-21,100,N,VIIRS,n,2.0NRT,285.75,0.78,N
11.14729,19.56485,300.75,0.61,0.71,2024-11-21,102,N,VIIRS,n,2.0NRT,286.33,0.79,N
11.18771,18.41702,303.52,0.51,0.66,2024-11-21,102,N,VIIRS,n,2.0NRT,290.88,0.82,N
11.37041,19.16416,311.17,0.56,0.69,2024-11-21,102,N,VIIRS,n,2.0NRT,289.87,1.67,N
11.37142,19.15927,302.87,0.56,0.69,2024-11-21,102,N,VIIRS,n,2.0NRT,289.23,1.67,N
11.3752,19.16536,327.24,0.57,0.69,2024-11-21,102,N,VIIRS,n,2.0NRT,290.4,2.51,N
11.37621,19.16031,300.48,0.56,0.69,2024-11-21,102,N,VIIRS,n,2.0NRT,288.77,3.09,N
11.37651,19.16654,308.9,0.56,0.69,2024-11-21,102,N,VIIRS,n,2.0NRT,289.43,2.14,N
11.37755,19.16147,310.11,0.56,0.69,2024-11-21,102,N,VIIRS,n,2.0NRT,289.04,2.14,N
11.38036,19.17253,308.32,0.57,0.69,2024-11-21,102,N,VIIRS,n,2.0NRT,289.42,2.51,N
11.38166,19.17354,312.14,0.57,0.69,2024-11-21,102,N,VIIRS,n,2.0NRT,289.81,2.13,N
11.42667,17.41105,299.24,0.43,0.62,2024-11-21,102,N,VIIRS,n,2.0NRT,288.26,0.36,N
11.68368,20.01957,297.97,0.63,0.72,2024-11-21,102,N,VIIRS,n,2.0NRT,286.81,1.37,N
11.72568,17.74338,332.3,0.45,0.63,2024-11-21,102,N,VIIRS,n,2.0NRT,292.12,1.96,N
11.73145,17.74454,310.36,0.45,0.63,2024-11-21,102,N,VIIRS,n,2.0NRT,290.62,1.96,N
11.75532,17.74501,305.05,0.45,0.63,2024-11-21,102,N,VIIRS,n,2.0NRT,289.4,1.49,N
11.75949,17.75437,306.1,0.45,0.63,2024-11-21,102,N,VIIRS,n,2.0NRT,289.33,1.47,N
11.75965,17.75477,300.06,0.45,0.63,2024-11-21,102,N,VIIRS,n,2.0NRT,289.24,1.44,N
11.76029,17.75026,321.47,0.45,0.63,2024-11-21,102,N,VIIRS,n,2.0NRT,289.6,1.47,N
11.76048,17.75066,321.84,0.45,0.63,2024-11-21,102,N,VIIRS,n,2.0NRT,289.63,1.44,N
11.80734,17.7561,297.98,0.45,0.63,2024-11-21,102,N,VIIRS,n,2.0NRT,286.78,0.55,N
11.89938,14.40419,299.69,0.53,0.5,2024-11-21,102,N,VIIRS,n,2.0NRT,286.75,0.81,N
12.05044,20.48637,302.87,0.67,0.74,2024-11-21,102,N,VIIRS,n,2.0NRT,286.54,1.67,N
12.05173,20.48019,304.68,0.67,0.74,2024-11-21,102,N,VIIRS,n,2.0NRT,286.91,1.67,N
12.05364,20.48053,303.96,0.67,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,286.45,2.33,N
12.05973,20.47554,296.45,0.67,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,286.13,1.33,N
12.06232,13.71767,297.82,0.48,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,287.38,0.9,N
12.063,20.46973,301.45,0.67,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,286.56,1.6,N
12.06581,13.67321,297.48,0.48,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,285.95,0.36,N
12.06672,13.71851,309.47,0.48,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,286.55,0.9,N
12.06751,13.71413,303,0.48,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,287.31,0.9,N
12.07191,13.71496,302.5,0.48,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,285.8,0.83,N
12.16087,20.91356,308.49,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,286.97,2.01,N
12.16227,20.90695,305.58,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,287.89,2.01,N
12.16775,20.91514,307.64,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,288.59,5.51,N
12.16913,20.90859,367,0.71,0.75,2024-11-21,102,N,VIIRS,h,2.0NRT,292.62,5.51,N
12.16989,20.9363,300.55,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,286.62,2.07,N
12.17043,20.93669,302.13,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,286.43,2.08,N
12.17051,20.902,303.91,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,289.05,11.24,N
12.17278,20.92295,302.36,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,288.35,2.24,N
12.17323,20.92333,306.87,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,288.67,4.7,N
12.17361,20.45177,308.4,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,288.9,1.56,N
12.17419,20.91642,314.87,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,289.47,2.24,N
12.17461,20.91678,314.98,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,289.76,5.51,N
12.17561,20.9099,316.26,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,288.74,4.2,N
12.17598,20.91023,307.61,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,288.51,5.51,N
12.17819,20.93127,303.19,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,286,2.07,N
12.17869,20.93169,301.4,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,285.71,1.55,N
12.17954,20.4503,301.14,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,288.95,2.16,N
12.17962,20.92469,300.21,0.71,0.75,2024-11-21,102,N,VIIRS,n,2.0NRT,286.01,2.24,N
12.1805,20.48532,298.78,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,287.78,0.4,N
12.18238,19.71613,311.61,0.59,0.7,2024-11-21,102,N,VIIRS,n,2.0NRT,289.16,3.19,N
12.18654,19.72853,303.75,0.59,0.7,2024-11-21,102,N,VIIRS,n,2.0NRT,288.37,1.31,N
12.19337,20.4853,300.37,0.67,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,288.51,0.71,N
12.19397,20.48813,300.37,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,287.53,0.63,N
12.19412,19.72437,301.16,0.59,0.7,2024-11-21,102,N,VIIRS,n,2.0NRT,288.7,1.8,N
12.20009,20.48678,299.03,0.67,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,288.13,0.71,N
12.20169,19.72025,323.08,0.59,0.7,2024-11-21,102,N,VIIRS,n,2.0NRT,288.87,3.74,N
12.20681,20.48828,316.07,0.67,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,288.3,3.97,N
12.20872,20.48491,314.27,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,289.25,3.45,N
12.21544,20.48637,305.11,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,288.38,2.16,N
12.21679,19.7121,303.13,0.59,0.7,2024-11-21,102,N,VIIRS,n,2.0NRT,288.71,1.4,N
12.217,19.71298,299.64,0.59,0.7,2024-11-21,102,N,VIIRS,n,2.0NRT,288.72,1.21,N
12.21791,19.70659,303.43,0.59,0.7,2024-11-21,102,N,VIIRS,n,2.0NRT,289.08,1.25,N
12.21816,19.70748,304.46,0.59,0.7,2024-11-21,102,N,VIIRS,n,2.0NRT,289.04,1.21,N
12.21904,19.70109,303.49,0.59,0.7,2024-11-21,102,N,VIIRS,n,2.0NRT,289.17,1.25,N
12.21932,19.70199,304.56,0.59,0.7,2024-11-21,102,N,VIIRS,n,2.0NRT,288.91,1.94,N
12.22059,20.46195,318.88,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,289.47,7.32,N
12.22215,20.48784,317.12,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,288.14,2.16,N
12.22602,20.46951,308.97,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,289.29,6.37,N
12.2273,20.46343,349.13,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,292.69,7.32,N
12.23016,20.48321,306.45,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,289.18,2.41,N
12.23273,20.471,299.84,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,289.64,3.86,N
12.234,20.46494,314.24,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,289.61,4.27,N
12.23528,20.45886,298.19,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,288.06,4.27,N
12.23686,20.48476,325.99,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,289.04,2.41,N
12.23943,20.47252,302.66,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,289.47,3.86,N
12.2407,20.46646,342.54,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,290.86,4.27,N
12.24355,20.48635,301.85,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,287.37,0.92,N
12.24484,20.4802,304.82,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,289.1,2.39,N
12.24612,20.47409,317.19,0.66,0.73,2024-11-21,102,N,VIIRS,n,2.0NRT,289.55,2.39,N
12.3596,13.51781,297.48,0.46,0.47,2024-11-21,102,N,VIIRS,n,2.0NRT,286.58,0.51,N
12.36138,13.51626,299.49,0.46,0.47,2024-11-21,102,N,VIIRS,n,2.0NRT,285.6,0.48,N
12.41755,17.63293,299.89,0.43,0.62,2024-11-21,102,N,VIIRS,n,2.0NRT,285.66,0.71,N
12.5353,17.46557,302.43,0.42,0.61,2024-11-21,102,N,VIIRS,n,2.0NRT,290.41,1.61,N
12.53681,17.45789,304.78,0.42,0.61,2024-11-21,102,N,VIIRS,n,2.0NRT,289.86,2.02,N
12.53711,17.48592,306.29,0.42,0.61,2024-11-21,102,N,VIIRS,n,2.0NRT,290.08,1.07,N
12.53786,17.48207,308.29,0.42,0.61,2024-11-21,102,N,VIIRS,n,2.0NRT,290.14,1.07,N
12.53862,17.47823,313.55,0.42,0.61,2024-11-21,102,N,VIIRS,n,2.0NRT,290.34,1.39,N
12.53937,17.4744,303.54,0.42,0.61,2024-11-21,102,N,VIIRS,n,2.0NRT,290.08,1.39,N
12.54012,17.47056,326.02,0.42,0.61,2024-11-21,102,N,VIIRS,n,2.0NRT,291.18,1.61,N
12.54088,17.46673,316.32,0.42,0.61,2024-11-21,102,N,VIIRS,n,2.0NRT,290.98,1.61,N
12.63225,13.24707,319.43,0.44,0.46,2024-11-21,102,N,VIIRS,n,2.0NRT,288.74,2.01,N
12.64419,13.25345,308.53,0.44,0.46,2024-11-21,102,N,VIIRS,n,2.0NRT,288.3,1.02,N
12.65975,13.23983,300.32,0.44,0.46,2024-11-21,102,N,VIIRS,n,2.0NRT,286.87,1.31,N
13.08345,19.05942,302.67,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.98,1.29,N
13.08443,19.05465,306.5,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.63,1.29,N
13.08954,19.06074,312.05,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,287.23,2.69,N
13.09466,19.06685,303.59,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.32,1.67,N
13.09977,19.07298,300.39,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.08,1.35,N
13.10468,19.0751,296.31,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,285.23,1.72,N
13.10489,19.07912,299.33,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.56,1.11,N
13.10877,19.08595,304.54,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,287,1.62,N
13.10905,19.09,301.23,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.7,1.56,N
13.11001,19.08523,306.62,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.91,1.76,N
13.11086,19.10639,302.53,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.97,1.67,N
13.11126,19.11053,307.93,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.88,2.63,N
13.11186,19.1016,299.46,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.62,1.27,N
13.11223,19.10572,315.16,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,287.52,2.38,N
13.11286,19.09681,311.78,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,287.17,1.27,N
13.1132,19.10092,313.27,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.93,2.38,N
13.11386,19.09204,307.67,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.52,2.7,N
13.11417,19.09613,314.86,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,287.36,1.56,N
13.11495,19.11732,299.68,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,285.61,2.04,N
13.11514,19.09135,299.82,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,285.89,1.56,N
13.11596,19.1125,312.25,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.36,1.67,N
13.11639,19.11669,298.96,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,285.79,0.66,N
13.11696,19.1077,306.75,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.59,1.67,N
13.11737,19.11186,302.92,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,285.9,0.66,N
13.11797,19.1029,302.92,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,286.15,1.27,N
13.11897,19.09812,298.23,0.52,0.67,2024-11-21,102,N,VIIRS,n,2.0NRT,285.81,1.27,N
13.36207,12.81665,306.38,0.4,0.44,2024-11-21,102,N,VIIRS,n,2.0NRT,288.64,0.64,N
13.8001,13.92564,306.87,0.46,0.47,2024-11-21,102,N,VIIRS,n,2.0NRT,291.92,1.16,N
13.80284,13.92796,333.73,0.46,0.47,2024-11-21,102,N,VIIRS,n,2.0NRT,291.39,2.82,N
13.8036,13.92372,319.6,0.46,0.47,2024-11-21,102,N,VIIRS,n,2.0NRT,291.39,3.47,N
13.80443,13.92646,338.05,0.46,0.47,2024-11-21,102,N,VIIRS,n,2.0NRT,291.45,3.62,N
14.0731,13.06124,302.84,0.4,0.44,2024-11-21,102,N,VIIRS,n,2.0NRT,285.37,0.95,N
14.07717,13.06202,315.76,0.4,0.44,2024-11-21,102,N,VIIRS,n,2.0NRT,286.06,0.95,N
14.25023,-0.54115,295.79,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,285.61,0.38,N
14.25523,-0.54049,308.53,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,286.84,0.77,N
14.25625,-0.97419,310.57,0.33,0.56,2024-11-21,102,N,VIIRS,n,2.0NRT,292.95,1.13,N
14.25663,-0.97736,303.34,0.33,0.56,2024-11-21,102,N,VIIRS,n,2.0NRT,293.16,1.13,N
14.26022,-0.53982,300.18,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,286.37,0.77,N
14.26063,-0.967,308.92,0.33,0.55,2024-11-21,102,N,VIIRS,n,2.0NRT,293.07,1.69,N
14.26521,-0.53915,298.77,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,285.54,0.57,N
14.27075,-0.54183,297.87,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,287.17,2.11,N
14.27519,-0.53779,313.02,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,286.38,3.04,N
14.27574,-0.54116,325.79,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,288.04,2.11,N
14.27592,-0.54361,308.96,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,287.82,4.89,N
14.28074,-0.5405,338.52,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,289.32,3.84,N
14.28092,-0.54297,347.13,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,290.37,4.89,N
14.28143,-0.54636,320.72,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,287.9,3.36,N
14.28165,-0.54883,318,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,287.02,4.89,N
14.28213,-0.55226,311.31,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,286.46,3.36,N
14.28574,-0.53986,302.02,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,285.14,3.84,N
14.28592,-0.54235,311.17,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,285.81,2.2,N
14.28644,-0.54574,315.05,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,286.08,3.36,N
14.28666,-0.54821,317.97,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,286.03,2.2,N
14.28713,-0.55162,309.07,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,286.34,3.36,N
14.28739,-0.55408,315.02,0.62,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,286.14,2.39,N
14.28782,-0.55749,309.76,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,285.35,1.69,N
14.28921,-0.56922,317.02,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,285.82,3.19,N
14.2896,-0.57163,335.22,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,287.83,4.79,N
14.2899,-0.57507,323.79,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,287.64,3.19,N
14.29422,-0.56856,308.07,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,285.88,3.84,N
14.29461,-0.57098,338.25,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,287.91,4.79,N
14.29491,-0.57441,329.6,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,288.3,3.84,N
14.29962,-0.57033,301.36,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,286.61,1.61,N
14.29992,-0.57375,329.11,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,288.46,3.84,N
14.30035,-0.57618,327.66,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,288.34,2.61,N
14.30493,-0.57309,307.95,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,285.72,1.39,N
14.30536,-0.57553,310.01,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,286.64,2.61,N
14.30563,-0.57896,317.48,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,287.2,2.16,N
14.30611,-0.5814,314.56,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,286.52,2.61,N
14.30633,-0.58485,297.08,0.63,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,285.62,2.16,N
14.31202,-0.67577,308.42,0.32,0.54,2024-11-21,102,N,VIIRS,n,2.0NRT,286.2,0.72,N
14.63825,-0.84624,301.04,0.33,0.55,2024-11-21,102,N,VIIRS,n,2.0NRT,287.61,0.7,N
14.63964,0.97863,300.44,0.5,0.49,2024-11-21,102,N,VIIRS,n,2.0NRT,288.47,1.34,N
14.64417,0.97927,313.1,0.5,0.49,2024-11-21,102,N,VIIRS,n,2.0NRT,289.03,1.34,N
15.38836,1.4516,311.53,0.48,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,289.33,1.51,N
15.38894,1.44713,310.18,0.48,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,289.33,1.73,N
15.39279,1.45224,310.83,0.48,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,288.12,0.8,N
15.46396,-2.43674,310.42,0.43,0.62,2024-11-21,102,N,VIIRS,n,2.0NRT,287.78,1.35,N
15.46454,-2.43682,309.74,0.43,0.62,2024-11-21,102,N,VIIRS,n,2.0NRT,287.86,1.36,N
15.71935,-0.06767,300.59,0.61,0.53,2024-11-21,102,N,VIIRS,n,2.0NRT,289.93,2.27,N
15.72642,-0.07141,316.22,0.61,0.53,2024-11-21,102,N,VIIRS,n,2.0NRT,290.53,3.12,N
15.72921,-0.06635,315.91,0.61,0.53,2024-11-21,102,N,VIIRS,n,2.0NRT,291.05,3.37,N
15.73628,-0.07001,302.43,0.61,0.53,2024-11-21,102,N,VIIRS,n,2.0NRT,290.69,1.12,N
16.57862,4.45646,317.38,0.49,0.4,2024-11-21,102,N,VIIRS,n,2.0NRT,289.08,4.78,N
16.57926,4.45186,329.45,0.49,0.4,2024-11-21,102,N,VIIRS,n,2.0NRT,289.6,4.78,N
16.58234,4.45703,343.17,0.49,0.4,2024-11-21,102,N,VIIRS,n,2.0NRT,291.56,4.78,N
16.58543,4.46219,309.8,0.49,0.4,2024-11-21,102,N,VIIRS,n,2.0NRT,288.16,1.81,N
16.58607,4.45758,321.97,0.49,0.4,2024-11-21,102,N,VIIRS,n,2.0NRT,289.61,2.96,N
16.58915,4.46274,310.48,0.49,0.4,2024-11-21,102,N,VIIRS,n,2.0NRT,288.41,1.81,N
16.58979,4.45814,327.93,0.49,0.4,2024-11-21,102,N,VIIRS,n,2.0NRT,288.79,2.96,N
16.59288,4.46331,317.12,0.49,0.4,2024-11-21,102,N,VIIRS,n,2.0NRT,288.24,1.37,N
16.5966,4.46387,307.4,0.49,0.4,2024-11-21,102,N,VIIRS,n,2.0NRT,287.12,1.37,N
16.71534,1.8165,304.79,0.47,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,288.77,1.89,N
16.7159,1.81205,342.8,0.47,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,292.62,3.94,N
16.71646,1.80758,314.55,0.47,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,291.04,3.94,N
16.71974,1.81711,306.84,0.47,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,289.75,1.22,N
16.72086,1.80823,324.14,0.47,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,291.07,2.35,N
16.72414,1.81773,315.16,0.47,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,289.1,1.22,N
16.7247,1.81331,303.09,0.47,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,289.54,2.35,N
16.72854,1.81834,318.6,0.47,0.48,2024-11-21,102,N,VIIRS,n,2.0NRT,288.99,1.92,N
